CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"013901041"," ","MORENO MIDDLE SCHOOL","N","BEE","013","A","BEEVILLE ISD","06 - 08","M"," "," ","02"
"013901101"," ","R A HALL ELEMENTARY","N","BEE","013","R","BEEVILLE ISD","01 - 05","E"," "," ","02"
"013901002","U","THE ACADEMY AT MADDERRA","N","BEE","013","1","BEEVILLE ISD","10 - 12","S"," "," ","02"
"013901104","NZ","THOMAS JEFFERSON EL","N","BEE","013","A","BEEVILLE ISD","01 - 05","E"," "," ","02"
"039904001","ARUS","BELLEVUE SCHOOL","N","CLAY","039","A","BELLEVUE ISD","EE - 12","B"," "," ","09"
"091901101","ENY","BELLS EL","N","GRAYSON","091","R","BELLS ISD","EE - 05","E"," "," ","10"
"091901001","UVJES","BELLS H S","N","GRAYSON","091","A","BELLS ISD","09 - 12","S"," "," ","10"
"091901041","WMNX","PRITCHARD J H","N","GRAYSON","091","R","BELLS ISD","06 - 08","M"," "," ","10"
"008901001"," ","BELLVILLE H S","N","AUSTIN","008","A","BELLVILLE ISD","09 - 12","S"," "," ","06"
"008901041","S","BELLVILLE J H","N","AUSTIN","008","A","BELLVILLE ISD","06 - 08","M"," "," ","06"
"008901102","MN","O'BRYANT INT","N","AUSTIN","008","R","BELLVILLE ISD","04 - 05","E"," "," ","06"
"008901101"," ","O'BRYANT PRI","N","AUSTIN","008","E","BELLVILLE ISD","EE - 03","E"," "," ","06"
"008901105","EWMNY","WEST END EL","N","AUSTIN","008","E","BELLVILLE ISD","KG - 05","E"," "," ","06"
"014903006"," ","BELL CO J J A E P","N","BELL","014","X","BELTON ISD","11 - 11","S"," "," ","12"
"014903001","PS","BELTON H S","N","BELL","014","A","BELTON ISD","09 - 12","S"," "," ","12"
"014903042","S","BELTON MIDDLE","N","BELL","014","A","BELTON ISD","06 - 08","M"," "," ","12"
"014903005","VJ","HENRY T WASKOW H S","N","BELL","014","1","BELTON ISD","09 - 12","S"," "," ","12"
"014903111","EMN","JOE M PIRTLE EL","N","BELL","014","A","BELTON ISD","KG - 05","E"," "," ","12"
"014903043","ES","LAKE BELTON MIDDLE","N","BELL","014","R","BELTON ISD","06 - 08","M"," "," ","12"
"014903108","MNZ","LAKEWOOD EL","N","BELL","014","E","BELTON ISD","KG - 05","E"," "," ","12"
"014903102","EWMNX","LEON HEIGHTS EL","N","BELL","014","E","BELTON ISD","EE - 05","E"," "," ","12"
"014903103"," ","MILLER HEIGHTS EL","N","BELL","014","R","BELTON ISD","PK - 05","E"," "," ","12"
"014903104","NX","SOUTHWEST EL","N","BELL","014","A","BELTON ISD","PK - 05","E"," "," ","12"
"014903109","EWMN","SPARTA EL","N","BELL","014","R","BELTON ISD","EE - 05","E"," "," ","12"
"014903116","NY","TARVER EL","N","BELL","014","R","BELTON ISD","EE - 05","E"," "," ","12"
"014903114"," ","TYLER EL","N","BELL","014","L","BELTON ISD","EE - 05","E"," "," ","12"
"125902041","SX","BEN BOLT MIDDLE","N","JIM WELLS","125","A","BEN BOLT-PALITO BLANCO ISD","04 - 08","M"," "," ","02"
"125902001"," ","BEN BOLT-PAL BLANCO H S","N","JIM WELLS","125","L","BEN BOLT-PALITO BLANCO ISD","09 - 12","S"," "," ","02"
"125902101","EM","PALITO BLANCO EL","N","JIM WELLS","125","R","BEN BOLT-PALITO BLANCO ISD","PK - 03","E"," "," ","02"
"066901041"," ","BENAVIDES ELEMENTARY","N","DUVAL","066","L","BENAVIDES ISD","PK - 06","E"," "," ","02"
"066901001","UVJWS","BENAVIDES SECONDARY","N","DUVAL","066","A","BENAVIDES ISD","07 - 12","S"," "," ","02"
"138904001","DVJEN","BENJAMIN SCHOOL","N","KNOX","138","R","BENJAMIN ISD","PK - 12","B"," "," ","09"
"101820001"," ","BENJI'S SPECIAL EDUCATIONAL ACADEM","Y","HARRIS","101","X","BENJI'S SPECIAL EDUCATIONAL ACADEM","PK - 12","B"," "," ","04"
"015809101"," ","BEXAR COUNTY ACADEMY","Y","BEXAR","015","L","BEXAR COUNTY ACADEMY","PK - 08","E"," "," ","20"
"230901101","M","BIG SANDY EL","N","UPSHUR","230","R","BIG SANDY ISD","PK - 05","E"," "," ","07"
"230901001","DUVJS","BIG SANDY H S","N","UPSHUR","230","A","BIG SANDY ISD","09 - 12","S"," "," ","07"
"230901041"," ","BIG SANDY J H","N","UPSHUR","230","A","BIG SANDY ISD","06 - 08","M"," "," ","07"
"187901001","UVJY","BIG SANDY SCHOOL","N","POLK","187","A","BIG SANDY ISD","EE - 12","B"," "," ","06"
"114901102"," ","BAUER EL","N","HOWARD","114","L","BIG SPRING ISD","KG - 04","E"," "," ","18"
"114901001"," ","BIG SPRING H S","N","HOWARD","114","L","BIG SPRING ISD","09 - 12","S"," "," ","18"
"114901043"," ","BIG SPRING J H","N","HOWARD","114","L","BIG SPRING ISD","07 - 08","M"," "," ","18"
"114901041"," ","GOLIAD INT","N","HOWARD","114","L","BIG SPRING ISD","05 - 06","M"," "," ","18"
"114901108"," ","KENTWOOD EL","N","HOWARD","114","L","BIG SPRING ISD","KG - 04","E"," "," ","18"
"114901110"," ","MARCY EL","N","HOWARD","114","L","BIG SPRING ISD","KG - 04","E"," "," ","18"
"114901111"," ","MOSS EL","N","HOWARD","114","A","BIG SPRING ISD","EE - 04","E"," "," ","18"
"114901113"," ","WASHINGTON EL","N","HOWARD","114","L","BIG SPRING ISD","KG - 04","E"," "," ","18"
"193801001","J","BIG SPRINGS CHARTER SCHOOL","Y","REAL","193","1","BIG SPRINGS CHARTER SCHOOL","KG - 12","B"," "," ","20"
"193801101","AUVENS","HILL COUNTRY YOUTH RANCH","Y","REAL","193","1","BIG SPRINGS CHARTER SCHOOL","KG - 12","B"," "," ","20"
"220902116","N","ACADEMY AT CARRIE F THOMAS","N","TARRANT","220","R","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902111"," ","ACADEMY AT WEST BIRDVILLE","N","TARRANT","220","A","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902105","NY","ALLIENE MULLENDORE EL","N","TARRANT","220","A","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902101"," ","BIRDVILLE EL","N","TARRANT","220","A","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902010"," ","BIRDVILLE H S","N","TARRANT","220","L","BIRDVILLE ISD","09 - 12","S"," "," ","11"
"220902102","NY","DAVID E SMITH EL","N","TARRANT","220","R","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902117","EMN","FOSTER VILLAGE EL","N","TARRANT","220","R","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902114","EN","GRACE E HARDEMAN EL","N","TARRANT","220","R","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902120","EWMN","GREEN VALLEY EL","N","TARRANT","220","E","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902001","JS","HALTOM H S","N","TARRANT","220","A","BIRDVILLE ISD","09 - 12","S"," "," ","11"
"220902041"," ","HALTOM MIDDLE","N","TARRANT","220","A","BIRDVILLE ISD","06 - 08","M"," "," ","11"
"220902112","N","HOLIDAY HEIGHTS EL","N","TARRANT","220","E","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902104"," ","JACK C BINION EL","N","TARRANT","220","A","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902119","NY","JOHN D SPICER EL","N","TARRANT","220","A","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902109","EWNZ","MAJOR CHENEY EL AT SOUTH BIRDVILLE","N","TARRANT","220","R","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902044","W","NORTH OAKS MIDDLE","N","TARRANT","220","A","BIRDVILLE ISD","06 - 08","M"," "," ","11"
"220902042","WS","NORTH RICHLAND MIDDLE","N","TARRANT","220","A","BIRDVILLE ISD","06 - 08","M"," "," ","11"
"220902118","EWN","NORTH RIDGE EL","N","TARRANT","220","R","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902047","EWS","NORTH RIDGE MIDDLE","N","TARRANT","220","R","BIRDVILLE ISD","06 - 08","M"," "," ","11"
"220902110","X","O H STOWE EL","N","TARRANT","220","R","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902106","N","RICHLAND EL","N","TARRANT","220","R","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902002","PJS","RICHLAND H S","N","TARRANT","220","A","BIRDVILLE ISD","09 - 12","S"," "," ","11"
"220902043"," ","RICHLAND MIDDLE","N","TARRANT","220","L","BIRDVILLE ISD","06 - 08","M"," "," ","11"
"220902107","WN","SMITHFIELD EL","N","TARRANT","220","R","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902046","ESX","SMITHFIELD MIDDLE","N","TARRANT","220","R","BIRDVILLE ISD","06 - 08","M"," "," ","11"
"220902108","EMN","SNOW HEIGHTS EL","N","TARRANT","220","E","BIRDVILLE ISD","PK - 05","E"," "," ","11"
"220902009"," ","TARRANT CO J J A E P","N","TARRANT","220","X","BIRDVILLE ISD","12 - 12","S"," "," ","11"
"220902115","WMNX","W A PORTER EL","N","TARRANT","220","E","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902103"," ","W T FRANCISCO EL","N","TARRANT","220","R","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902121","N","WALKER CREEK EL","N","TARRANT","220","R","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902113","NY","WATAUGA EL","N","TARRANT","220","R","BIRDVILLE ISD","EE - 05","E"," "," ","11"
"220902045","WS","WATAUGA MIDDLE","N","TARRANT","220","A","BIRDVILLE ISD","06 - 08","M"," "," ","11"
"178902101","EWMN","BISHOP EL","N","NUECES","178","R","BISHOP CISD","04 - 06","E"," "," ","02"
"178902001","RUJS","BISHOP H S","N","NUECES","178","A","BISHOP CISD","09 - 12","S"," "," ","02"
"178902102"," ","BISHOP PRIMARY","N","NUECES","178","R","BISHOP CISD","EE - 03","E"," "," ","02"
"178902041","ENS","LILLION E LUEHRS J H","N","NUECES","178","A","BISHOP CISD","07 - 08","M"," "," ","02"
"178902103","EWMNY","PETRONILA EL","N","NUECES","178","R","BISHOP CISD","PK - 05","E"," "," ","02"
"177903001","ADRJSZ","BLACKWELL SCHOOL","N","NOLAN","177","A","BLACKWELL CISD","PK - 12","B"," "," ","14"
"016902101"," ","BLANCO EL","N","BLANCO","016","A","BLANCO ISD","EE - 05","E"," "," ","13"
"016902001","RUJ","BLANCO H S","N","BLANCO","016","A","BLANCO ISD","09 - 12","S"," "," ","13"
"016902041","N","BLANCO MIDDLE","N","BLANCO","016","R","BLANCO ISD","06 - 08","M"," "," ","13"
"116915101","WN","BLAND EL","N","HUNT","116","E","BLAND ISD","PK - 05","E"," "," ","10"
"116915001","AUVJS","BLAND H S","N","HUNT","116","R","BLAND ISD","09 - 12","S"," "," ","10"
"116915041","EWNS","BLAND MIDDLE","N","HUNT","116","A","BLAND ISD","06 - 08","M"," "," ","10"
"025904001","AUJSY","BLANKET SCHOOL","N","BROWN","025","A","BLANKET ISD","PK - 12","B"," "," ","15"
"025904160"," ","EARLY SPECIAL PROGRAM","N","BROWN","025","X","BLANKET ISD","02 - 05","E"," "," ","15"
"025904161"," ","EARLY SPECIAL PROGRAM","N","BROWN","025","X","BLANKET ISD","10 - 10","S"," "," ","15"
"034909101","EMN","BLOOMBURG EL","N","CASS","034","E","BLOOMBURG ISD","EE - 05","E"," "," ","08"
"034909001","UJW","BLOOMBURG H S","N","CASS","034","A","BLOOMBURG ISD","06 - 12","B"," "," ","08"
"175902101","EN","BLOOMING GROVE EL","N","NAVARRO","175","R","BLOOMING GROVE ISD","PK - 05","E"," "," ","12"
"175902001","UVJ","BLOOMING GROVE H S","N","NAVARRO","175","A","BLOOMING GROVE ISD","09 - 12","S"," "," ","12"
"175902041","AY","BLOOMING GROVE JH","N","NAVARRO","175","A","BLOOMING GROVE ISD","06 - 08","M"," "," ","12"
"235901101","EM","BLOOMINGTON EL","N","VICTORIA","235","E","BLOOMINGTON ISD","EE - 03","E"," "," ","03"
"235901001"," ","BLOOMINGTON H S","N","VICTORIA","235","A","BLOOMINGTON ISD","09 - 12","S"," "," ","03"
"235901041"," ","BLOOMINGTON J H","N","VICTORIA","235","A","BLOOMINGTON ISD","06 - 08","M"," "," ","03"
"235901103","N","PLACEDO EL","N","VICTORIA","235","R","BLOOMINGTON ISD","04 - 05","E"," "," ","03"
"043917101","EZ","BLUE RIDGE EL","N","COLLIN","043","R","BLUE RIDGE ISD","EE - 04","E"," "," ","10"
"043917001","ARUVJ","BLUE RIDGE H S","N","COLLIN","043","R","BLUE RIDGE ISD","09 - 12","S"," "," ","10"
"043917102","ANY","BLUE RIDGE INTERMEDIATE CAMPUS","N","COLLIN","043","A","BLUE RIDGE ISD","05 - 06","M"," "," ","10"
"043917041","ENSZ","BLUE RIDGE MIDDLE","N","COLLIN","043","R","BLUE RIDGE ISD","07 - 08","M"," "," ","10"
"072904101","EWS","BLUFF DALE EL","N","ERATH","072","A","BLUFF DALE ISD","KG - 08","E"," "," ","11"
"109913101","ENY","BLUM EL","N","HILL","109","R","BLUM ISD","PK - 05","E"," "," ","12"
"109913001","VJSY","BLUM H S","N","HILL","109","R","BLUM ISD","06 - 12","B"," "," ","12"
"109913010"," ","HILL COUNTY JJAEP","N","HILL","109","X","BLUM ISD","07 - 07","M"," "," ","12"
"123807001"," ","BOB HOPE SCHOOL","Y","JEFFERSON","123","A","BOB HOPE SCHOOL","06 - 12","B"," "," ","05"
"130901002","PCRUVJS","BOERNE - SAMUEL V CHAMPION H S","N","KENDALL","130","R","BOERNE ISD","09 - 12","S"," "," ","20"
"130901001","PRVJS","BOERNE H S","N","KENDALL","130","R","BOERNE ISD","09 - 12","S"," "," ","20"
"130901041","E","BOERNE MIDDLE NORTH","N","KENDALL","130","A","BOERNE ISD","07 - 08","M"," "," ","20"
"130901042","EWNSY","BOERNE MIDDLE SOUTH","N","KENDALL","130","R","BOERNE ISD","07 - 08","M"," "," ","20"
"130901105","EWMN","CIBOLO CREEK EL","N","KENDALL","130","E","BOERNE ISD","EE - 06","E"," "," ","20"
"130901101","EY","CURINGTON EL","N","KENDALL","130","A","BOERNE ISD","PK - 06","E"," "," ","20"
"130901102","N","FABRA EL","N","KENDALL","130","R","BOERNE ISD","EE - 06","E"," "," ","20"
"130901103","EWMN","FAIR OAKS RANCH EL","N","KENDALL","130","E","BOERNE ISD","KG - 06","E"," "," ","20"
"130901104"," ","KENDALL EL","N","KENDALL","130","A","BOERNE ISD","KG - 06","E"," "," ","20"
"116916101","E","BOLES EL","N","HUNT","116","R","BOLES ISD","PK - 04","E"," "," ","10"
"116916001","ARVJS","BOLES H S","N","HUNT","116","A","BOLES ISD","09 - 12","S"," "," ","10"
"116916041"," ","BOLES MIDDLE","N","HUNT","116","A","BOLES ISD","05 - 08","M"," "," ","10"
"241901001","R","BOLING H S","N","WHARTON","241","A","BOLING ISD","09 - 12","S"," "," ","03"
"241901041","N","IAGO J H","N","WHARTON","241","A","BOLING ISD","06 - 08","M"," "," ","03"
"241901101","N","NEWGULF EL","N","WHARTON","241","E","BOLING ISD","EE - 05","E"," "," ","03"
"074903001","AUJS","BONHAM H S","N","FANNIN","074","A","BONHAM ISD","09 - 12","S"," "," ","10"
"074903102"," ","EVANS EL","N","FANNIN","074","A","BONHAM ISD","04 - 06","E"," "," ","10"
"074903103"," ","FANNIN COUNTY HEAD START","N","FANNIN","074","X","BONHAM ISD","EE - PK","E","074903104","FINLEY-OATES EL","10"
"074903104"," ","FINLEY-OATES EL","N","FANNIN","074","A","BONHAM ISD","KG - 03","E"," "," ","10"
"074903041","Z","RATHER J H","N","FANNIN","074","A","BONHAM ISD","07 - 08","M"," "," ","10"
"148901001","AUVJWS","BOOKER JH/H S","N","LIPSCOMB","148","A","BOOKER ISD","06 - 12","B"," "," ","16"
"148901101","EWMN","KIRKSEY EL","N","LIPSCOMB","148","E","BOOKER ISD","EE - 05","E"," "," ","16"
"017901001","DRUVJEWMNSX","BORDEN COUNTY SCHOOL","N","BORDEN","017","E","BORDEN COUNTY ISD","KG - 12","B"," "," ","17"
"117901001","S","BORGER H S","N","HUTCHINSON","117","A","BORGER ISD","09 - 12","S"," "," ","16"
"117901107","NY","BORGER INT","N","HUTCHINSON","117","A","BORGER ISD","05 - 05","E"," "," ","16"
"117901041"," ","BORGER MIDDLE","N","HUTCHINSON","117","L","BORGER ISD","06 - 08","M"," "," ","16"
"117901105","X","CROCKETT EL","N","HUTCHINSON","117","R","BORGER ISD","03 - 04","E"," "," ","16"
"117901106"," ","GATEWAY EL","N","HUTCHINSON","117","R","BORGER ISD","01 - 02","E","117901105","CROCKETT EL","16"
"117901104"," ","PAUL BELTON EARLY CHILDHOOD CENTER","N","HUTCHINSON","117","X","BORGER ISD","EE - KG","E","117901105","CROCKETT EL","16"
"161923101","EN","BOSQUEVILLE EL","N","MCLENNAN","161","R","BOSQUEVILLE ISD","PK - 05","E"," "," ","12"
"161923001","AUJ","BOSQUEVILLE SCHOOL SECONDARY","N","MCLENNAN","161","A","BOSQUEVILLE ISD","06 - 12","B"," "," ","12"
"185901101"," ","BOVINA EL","N","PARMER","185","L","BOVINA ISD","PK - 05","E"," "," ","16"
"185901001","ARV","BOVINA H S","N","PARMER","185","A","BOVINA ISD","09 - 12","S"," "," ","16"
"185901041","A","BOVINA MIDDLE","N","PARMER","185","A","BOVINA ISD","06 - 08","M"," "," ","16"
"169901105"," ","BOWIE EL","N","MONTAGUE","169","A","BOWIE ISD","EE - 02","E","169901042","BOWIE INT","09"
"169901001","S","BOWIE H S","N","MONTAGUE","169","A","BOWIE ISD","09 - 12","S"," "," ","09"
"169901042","NY","BOWIE INT","N","MONTAGUE","169","A","BOWIE ISD","03 - 05","E"," "," ","09"
"169901041","Y","BOWIE J H","N","MONTAGUE","169","A","BOWIE ISD","06 - 08","M"," "," ","09"
"249902101","E","BOYD EL","N","WISE","249","A","BOYD ISD","EE - 03","E"," "," ","11"
"249902001","VJS","BOYD H S","N","WISE","249","A","BOYD ISD","09 - 12","S"," "," ","11"
"249902110","N","BOYD INT","N","WISE","249","A","BOYD ISD","04 - 06","E"," "," ","11"
"249902041"," ","BOYD MIDDLE","N","WISE","249","A","BOYD ISD","07 - 08","M"," "," ","11"
"180901041","AEWNSZ","BLAKEMORE MIDDLE","N","OLDHAM","180","R","BOYS RANCH ISD","06 - 08","M"," "," ","16"
"180901001"," ","BOYS RANCH H S","N","OLDHAM","180","L","BOYS RANCH ISD","09 - 12","S"," "," ","16"
"180901101","AEMNY","MIMI FARLEY ELEMENTARY","N","OLDHAM","180","A","BOYS RANCH ISD","PK - 05","E"," "," ","16"
"180901003","ARS","STARR ACADEMY","N","OLDHAM","180","1","BOYS RANCH ISD","10 - 12","S"," "," ","16"
"136901002"," ","BRACKETT EDUCATIONAL ACADEMY","N","KINNEY","136","2","BRACKETT ISD","08 - 12","S"," "," ","20"
"136901001","APRUVJ","BRACKETT H S","N","KINNEY","136","A","BRACKETT ISD","09 - 12","S"," "," ","20"
"136901041","AEW","BRACKETT J H","N","KINNEY","136","R","BRACKETT ISD","07 - 08","M"," "," ","20"
"136901101"," ","JONES ELEMENTARY/INTERMEDIATE SCH","N","KINNEY","136","R","BRACKETT ISD","PK - 06","E"," "," ","20"
"160901101"," ","BRADY EL","N","MCCULLOCH","160","R","BRADY ISD","01 - 05","E"," "," ","15"
"160901001","S","BRADY H S","N","MCCULLOCH","160","A","BRADY ISD","09 - 12","S"," "," ","15"
"160901041"," ","BRADY MIDDLE","N","MCCULLOCH","160","A","BRADY ISD","06 - 08","M"," "," ","15"
"160901103"," ","NORTH WARD PRI","N","MCCULLOCH","160","X","BRADY ISD","EE - KG","E","160901101","BRADY EL","15"
"008903102","X","BRAZOS EL","N","AUSTIN","008","A","BRAZOS ISD","PK - 05","E"," "," ","06"
"008903001","ARUVJS","BRAZOS H S","N","AUSTIN","008","R","BRAZOS ISD","09 - 12","S"," "," ","06"
"008903041","AEWNSZ","BRAZOS MIDDLE","N","AUSTIN","008","R","BRAZOS ISD","06 - 08","M"," "," ","06"
"213801001","S","BRAZOS RIVER CHARTER SCHOOL","Y","SOMERVELL","213","1","BRAZOS RIVER CHARTER SCHOOL","09 - 12","S"," "," ","11"
"021803001","ENSY","BRAZOS SCHOOL FOR INQUIRY AND CREA","Y","BRAZOS","021","R","BRAZOS SCHOOL FOR INQUIRY & CREATI","PK - 08","E"," "," ","06"
"021803102"," ","BRAZOS SCHOOL FOR INQUIRY AND CREA","Y","BRAZOS","021","X","BRAZOS SCHOOL FOR INQUIRY & CREATI","PK - PK","E"," "," ","06"
"021803103"," ","BRAZOS SCHOOL FOR INQUIRY AND CREA","Y","BRAZOS","021","L","BRAZOS SCHOOL FOR INQUIRY & CREATI","PK - 08","E"," "," ","06"
"021803104","V","BRAZOS SCHOOL FOR INQUIRY AND CREA","Y","BRAZOS","021","1","BRAZOS SCHOOL FOR INQUIRY & CREATI","06 - 12","B"," "," ","06"
"020905102","EWMX","A P BEUTEL EL","N","BRAZORIA","020","E","BRAZOSPORT ISD","EE - 04","E"," "," ","04"
"020905111","EW","BESS BRANNEN EL","N","BRAZORIA","020","R","BRAZOSPORT ISD","PK - 04","E"," "," ","04"
"020905001","R","BRAZOSPORT H S","N","BRAZORIA","020","A","BRAZOSPORT ISD","09 - 12","S"," "," ","04"
"020905002","PJ","BRAZOSWOOD H S","N","BRAZORIA","020","A","BRAZOSPORT ISD","09 - 12","S"," "," ","04"
"020905041"," ","CLUTE INT","N","BRAZORIA","020","A","BRAZOSPORT ISD","05 - 08","M"," "," ","04"
"020905107","EX","ELISABET NEY EL","N","BRAZORIA","020","E","BRAZOSPORT ISD","EE - 04","E"," "," ","04"
"020905042","X","FREEPORT INT","N","BRAZORIA","020","A","BRAZOSPORT ISD","07 - 08","M"," "," ","04"
"020905113","EM","GLADYS POLK EL","N","BRAZORIA","020","R","BRAZOSPORT ISD","EE - 04","E"," "," ","04"
"020905114","EWMX","GRIFFITH EL","N","BRAZORIA","020","E","BRAZOSPORT ISD","EE - 04","E"," "," ","04"
"020905106"," ","JANE LONG EL","N","BRAZORIA","020","R","BRAZOSPORT ISD","EE - 04","E"," "," ","04"
"020905043","NSY","LAKE JACKSON INT","N","BRAZORIA","020","A","BRAZOSPORT ISD","07 - 08","M"," "," ","04"
"020905006"," ","LIGHTHOUSE LEARNING CENTER - AEC","N","BRAZORIA","020","1","BRAZOSPORT ISD","09 - 12","S"," "," ","04"
"020905004"," ","LIGHTHOUSE LEARNING CENTER - DAEP","N","BRAZORIA","020","X","BRAZOSPORT ISD","02 - 12","B"," "," ","04"
"020905005"," ","LIGHTHOUSE LEARNING CENTER - JJAEP","N","BRAZORIA","020","X","BRAZOSPORT ISD","08 - 10","S"," "," ","04"
"020905104","X","O A FLEMING EL","N","BRAZORIA","020","R","BRAZOSPORT ISD","PK - 04","E"," "," ","04"
"020905109","EWMX","O M ROBERTS EL","N","BRAZORIA","020","E","BRAZOSPORT ISD","PK - 04","E"," "," ","04"
"020905116","Z","O'HARA LANIER MIDDLE","N","BRAZORIA","020","A","BRAZOSPORT ISD","05 - 06","M"," "," ","04"
"020905115","A","RASCO MIDDLE","N","BRAZORIA","020","A","BRAZOSPORT ISD","05 - 06","M"," "," ","04"
"020905101","N","S F AUSTIN EL","N","BRAZORIA","020","R","BRAZOSPORT ISD","PK - 06","E"," "," ","04"
"020905108","EX","T W OGG EL","N","BRAZORIA","020","R","BRAZOSPORT ISD","EE - 04","E"," "," ","04"
"020905110","X","VELASCO EL","N","BRAZORIA","020","A","BRAZOSPORT ISD","PK - 04","E"," "," ","04"
"215901001","DRVJS","BRECKENRIDGE H S","N","STEPHENS","215","R","BRECKENRIDGE ISD","09 - 12","S"," "," ","14"
"215901041"," ","BRECKENRIDGE J H","N","STEPHENS","215","R","BRECKENRIDGE ISD","07 - 08","M"," "," ","14"
"215901101"," ","EAST EL","N","STEPHENS","215","R","BRECKENRIDGE ISD","PK - 01","E","215901102","NORTH EL","14"
"215901102"," ","NORTH EL","N","STEPHENS","215","R","BRECKENRIDGE ISD","02 - 03","E"," "," ","14"
"215901103"," ","SOUTH EL","N","STEPHENS","215","A","BRECKENRIDGE ISD","04 - 06","E"," "," ","14"
"198901101","EWMY","BREMOND EL","N","ROBERTSON","198","R","BREMOND ISD","EE - 05","E"," "," ","06"
"198901001","RUVJNS","BREMOND H S","N","ROBERTSON","198","R","BREMOND ISD","09 - 12","S"," "," ","06"
"198901041","EWNSY","BREMOND MIDDLE","N","ROBERTSON","198","A","BREMOND ISD","06 - 08","M"," "," ","06"
"239901101"," ","ALTON EL","N","WASHINGTON","239","A","BRENHAM ISD","PK - 04","E"," "," ","06"
"239901002","J","BRENHAM ALTERNATIVE","N","WASHINGTON","239","A","BRENHAM ISD","12 - 12","S","239901105","FIVE OAKS","06"
"239901102"," ","BRENHAM EL","N","WASHINGTON","239","A","BRENHAM ISD","EE - 04","E"," "," ","06"
"239901001","PVJ","BRENHAM H S","N","WASHINGTON","239","A","BRENHAM ISD","09 - 12","S"," "," ","06"
"239901042"," ","BRENHAM J H","N","WASHINGTON","239","L","BRENHAM ISD","07 - 08","M"," "," ","06"
"239901041","AZ","BRENHAM MIDDLE","N","WASHINGTON","239","A","BRENHAM ISD","05 - 06","M"," "," ","06"
"239901105"," ","FIVE OAKS","N","WASHINGTON","239","X","BRENHAM ISD","03 - 12","B"," "," ","06"
"239901103","X","KRAUSE EL","N","WASHINGTON","239","R","BRENHAM ISD","PK - 04","E"," "," ","06"
"181901001","UVJS","BRIDGE CITY H S","N","ORANGE","181","A","BRIDGE CITY ISD","09 - 12","S"," "," ","05"
"181901103","EWNY","BRIDGE CITY INT","N","ORANGE","181","E","BRIDGE CITY ISD","03 - 05","E"," "," ","05"
"181901041","S","BRIDGE CITY MIDDLE","N","ORANGE","181","R","BRIDGE CITY ISD","06 - 08","M"," "," ","05"
"181901101"," ","HATTON EL","N","ORANGE","181","X","BRIDGE CITY ISD","EE - KG","E","181901103","BRIDGE CITY INT","05"
"181901102"," ","SIMS EL","N","ORANGE","181","E","BRIDGE CITY ISD","01 - 02","E","181901103","BRIDGE CITY INT","05"
"249903101"," ","BRIDGEPORT EL","N","WISE","249","R","BRIDGEPORT ISD","EE - 02","E","249903102","BRIDGEPORT INT","11"
"249903001","J","BRIDGEPORT H S","N","WISE","249","A","BRIDGEPORT ISD","09 - 12","S"," "," ","11"
"249903102","M","BRIDGEPORT INT","N","WISE","249","R","BRIDGEPORT ISD","03 - 05","E"," "," ","11"
"249903041"," ","BRIDGEPORT MIDDLE","N","WISE","249","L","BRIDGEPORT ISD","06 - 08","M"," "," ","11"
"243801001","DRJS","BRIGHT IDEAS CHARTER","Y","WICHITA","243","A","BRIGHT IDEAS CHARTER","KG - 12","B"," "," ","09"
"203902101","N","BROADDUS EL","N","SAN AUGUSTINE","203","R","BROADDUS ISD","PK - 06","E"," "," ","07"
"203902001"," ","BROADDUS H S","N","SAN AUGUSTINE","203","A","BROADDUS ISD","07 - 12","S"," "," ","07"
"184909101","WMN","BROCK EL","N","PARKER","184","E","BROCK ISD","EE - 05","E"," "," ","11"
"184909001","AUVJES","BROCK H S","N","PARKER","184","R","BROCK ISD","09 - 12","S"," "," ","11"
"184909041","ANSX","BROCK J H","N","PARKER","184","A","BROCK ISD","06 - 08","M"," "," ","11"
"041901101","NY","BRONTE EL","N","COKE","041","R","BRONTE ISD","EE - 06","E"," "," ","15"
