CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"084910123","EWMNY","HENRY BAUERSCHLAG ELEMENTARY SCHO","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910120","EWMN","I W AND ELEANOR HYDE EL","N","GALVESTON","084","E","CLEAR CREEK ISD","PK - 05","E"," "," ","04"
"084910104","EWMN","JAMES H ROSS EL","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910116","WN","JOHN F WARD EL","N","GALVESTON","084","R","CLEAR CREEK ISD","KG - 05","E"," "," ","04"
"084910106","MN","LAVACE STEWART EL","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910103","W","LEAGUE CITY EL","N","GALVESTON","084","A","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910045","ES","LEAGUE CITY INT","N","GALVESTON","084","R","CLEAR CREEK ISD","06 - 08","M"," "," ","04"
"084910117","AEWMN","LLOYD R FERGUSON EL","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910107","Z","MARGARET S MCWHIRTER EL","N","GALVESTON","084","A","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910121","EWN","NORTH POINTE EL","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910110","EWMN","P H GREENE EL","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910042","EWS","SEABROOK INT","N","GALVESTON","084","R","CLEAR CREEK ISD","06 - 08","M"," "," ","04"
"084910044","EWSZ","SPACE CENTER INT","N","GALVESTON","084","R","CLEAR CREEK ISD","06 - 08","M"," "," ","04"
"084910048","ES","VICTORY LAKES INTERMEDIATE","N","GALVESTON","084","A","CLEAR CREEK ISD","06 - 08","M"," "," ","04"
"084910115","EWMN","WALTER HALL EL","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910119","EWN","WEDGEWOOD EL","N","GALVESTON","084","E","CLEAR CREEK ISD","EE - 05","E"," "," ","04"
"084910049","ES","WESTBROOK INTERMEDIATE","N","GALVESTON","084","R","CLEAR CREEK ISD","06 - 08","M"," "," ","04"
"126903101","EMX","ADAMS EL","N","JOHNSON","126","E","CLEBURNE ISD","01 - 04","E"," "," ","11"
"126903001"," ","CLEBURNE H S","N","JOHNSON","126","A","CLEBURNE ISD","09 - 12","S"," "," ","11"
"126903107","Z","CLEBURNE INTERMEDIATE","N","JOHNSON","126","A","CLEBURNE ISD","05 - 06","M"," "," ","11"
"126903041","X","CLEBURNE MIDDLE","N","JOHNSON","126","A","CLEBURNE ISD","07 - 08","M"," "," ","11"
"126903102"," ","COLEMAN EL","N","JOHNSON","126","A","CLEBURNE ISD","01 - 04","E"," "," ","11"
"126903109"," ","COOKE EARLY CHILDHOOD CENTER","N","JOHNSON","126","X","CLEBURNE ISD","EE - KG","E"," "," ","11"
"126903108","EWM","GERARD EL","N","JOHNSON","126","R","CLEBURNE ISD","01 - 04","E"," "," ","11"
"126903104"," ","IRVING EL","N","JOHNSON","126","A","CLEBURNE ISD","01 - 04","E"," "," ","11"
"126903004"," ","J J A E P","N","JOHNSON","126","X","CLEBURNE ISD","08 - 10","S"," "," ","11"
"126903103"," ","MARTI ELEMENTARY","N","JOHNSON","126","A","CLEBURNE ISD","01 - 04","E"," "," ","11"
"126903002"," ","TEAM SCH","N","JOHNSON","126","1","CLEBURNE ISD","10 - 12","S"," "," ","11"
"146901001"," ","CLEVELAND H S","N","LIBERTY","146","A","CLEVELAND ISD","09 - 12","S"," "," ","04"
"146901041"," ","CLEVELAND MIDDLE SCHOOL","N","LIBERTY","146","A","CLEVELAND ISD","06 - 08","M"," "," ","04"
"146901101"," ","DOUGLASS SCH","N","LIBERTY","146","X","CLEVELAND ISD","EE - PK","E"," "," ","04"
"146901104"," ","EASTSIDE INT","N","LIBERTY","146","A","CLEVELAND ISD","04 - 05","E"," "," ","04"
"146901003"," ","HARDIN/CHAMBERS CTR","N","LIBERTY","146","X","CLEVELAND ISD","06 - 11","B"," "," ","04"
"146901102"," ","NORTHSIDE EL","N","LIBERTY","146","A","CLEVELAND ISD","02 - 03","E"," "," ","04"
"146901103"," ","SOUTHSIDE PRIMARY","N","LIBERTY","146","A","CLEVELAND ISD","KG - 01","E","146901102","NORTHSIDE EL","04"
"018901101"," ","CLIFTON EL","N","BOSQUE","018","A","CLIFTON ISD","PK - 02","E","018901103","CLIFTON INTERMEDIATE","12"
"018901001","ARUVY","CLIFTON H S","N","BOSQUE","018","A","CLIFTON ISD","09 - 12","S"," "," ","12"
"018901103","N","CLIFTON INTERMEDIATE","N","BOSQUE","018","A","CLIFTON ISD","03 - 05","E"," "," ","12"
"018901041","E","CLIFTON MIDDLE","N","BOSQUE","018","A","CLIFTON ISD","06 - 08","M"," "," ","12"
"071901106","AM","CARROLL T WELCH ELEMENTARY","N","EL PASO","071","A","CLINT ISD","04 - 05","E"," "," ","19"
"071901001","AR","CLINT HIGH SCHOOL","N","EL PASO","071","A","CLINT ISD","09 - 12","S"," "," ","19"
"071901041","ASZ","CLINT JR HIGH SCHOOL","N","EL PASO","071","A","CLINT ISD","06 - 08","M"," "," ","19"
"071901103","AM","DESERT HILLS ELEMENTARY","N","EL PASO","071","R","CLINT ISD","EE - 03","E"," "," ","19"
"071901042","A","EAST MONTANA MIDDLE SCHOOL","N","EL PASO","071","A","CLINT ISD","06 - 08","M"," "," ","19"
"071901105","A","FRANK MACIAS ELEMENTARY","N","EL PASO","071","R","CLINT ISD","PK - 03","E"," "," ","19"
"071901004","ARX","HORIZON HIGH SCHOOL","N","EL PASO","071","A","CLINT ISD","09 - 12","S"," "," ","19"
"071901044","AZ","HORIZON MIDDLE SCHOOL","N","EL PASO","071","A","CLINT ISD","06 - 08","M"," "," ","19"
"071901104"," ","MONTANA VISTA ELEMENTARY","N","EL PASO","071","A","CLINT ISD","EE - 05","E"," "," ","19"
"071901002","ARY","MOUNTAIN VIEW HIGH SCHOOL","N","EL PASO","071","A","CLINT ISD","09 - 12","S"," "," ","19"
"071901102","AM","RED SANDS ELEMENTARY","N","EL PASO","071","A","CLINT ISD","PK - 05","E"," "," ","19"
"071901101"," ","WM DAVID SURRATT ELEMENTARY","N","EL PASO","071","A","CLINT ISD","PK - 05","E"," "," ","19"
"030902101"," ","CLYDE EL","N","CALLAHAN","030","A","CLYDE CISD","EE - 03","E"," "," ","14"
"030902001","ARUV","CLYDE H S","N","CALLAHAN","030","A","CLYDE CISD","09 - 12","S"," "," ","14"
"030902103","E","CLYDE INT","N","CALLAHAN","030","A","CLYDE CISD","04 - 06","E"," "," ","14"
"030902041","ES","CLYDE J H","N","CALLAHAN","030","A","CLYDE CISD","07 - 08","M"," "," ","14"
"114902101","EN","COAHOMA EL","N","HOWARD","114","A","COAHOMA ISD","PK - 06","E"," "," ","18"
"114902001","S","COAHOMA H S","N","HOWARD","114","A","COAHOMA ISD","09 - 12","S"," "," ","18"
"114902041","Y","COAHOMA J H","N","HOWARD","114","A","COAHOMA ISD","07 - 08","M"," "," ","18"
"204901001"," ","COLDSPRING-OAKHURST HIGH SCHOOL","N","SAN JACINTO","204","L","COLDSPRING-OAKHURST CISD","09 - 12","S"," "," ","06"
"204901103","Y","COLDSPRING-OAKHURST INTERMEDIATE","N","SAN JACINTO","204","R","COLDSPRING-OAKHURST CISD","03 - 05","E"," "," ","06"
"204901041"," ","LINCOLN JUNIOR HIGH","N","SAN JACINTO","204","A","COLDSPRING-OAKHURST CISD","06 - 08","M"," "," ","06"
"204901102"," ","STREET ELEMENTARY","N","SAN JACINTO","204","R","COLDSPRING-OAKHURST CISD","EE - 02","E","204901103","COLDSPRING-OAKHURST INTERMEDIATE","06"
"042901102","NX","COLEMAN EL","N","COLEMAN","042","A","COLEMAN ISD","EE - 05","E"," "," ","15"
"042901001","AVZ","COLEMAN H S","N","COLEMAN","042","A","COLEMAN ISD","09 - 12","S"," "," ","15"
"042901041","SZ","COLEMAN J H","N","COLEMAN","042","R","COLEMAN ISD","06 - 08","M"," "," ","15"
"021901001","PCUY","A & M CONS H S","N","BRAZOS","021","A","COLLEGE STATION ISD","09 - 12","S"," "," ","06"
"021901042","WSX","A & M CONSOLIDATED MIDDLE SCHOOL","N","BRAZOS","021","A","COLLEGE STATION ISD","07 - 08","M"," "," ","06"
"021901002"," ","CENTER FOR ALTERNATIVE LEARNING","N","BRAZOS","021","1","COLLEGE STATION ISD","09 - 12","S"," "," ","06"
"021901102","EWMX","COLLEGE HILLS EL","N","BRAZOS","021","R","COLLEGE STATION ISD","EE - 04","E"," "," ","06"
"021901041","W","COLLEGE STATION MIDDLE SCHOOL","N","BRAZOS","021","A","COLLEGE STATION ISD","07 - 08","M"," "," ","06"
"021901202","EZ","CYPRESS GROVE INTERMEDIATE","N","BRAZOS","021","A","COLLEGE STATION ISD","05 - 06","M"," "," ","06"
"021901108","X","FOREST RIDGE","N","BRAZOS","021","A","COLLEGE STATION ISD","EE - 04","E"," "," ","06"
"021901201","EY","OAKWOOD INTERMEDIATE SCHOOL","N","BRAZOS","021","A","COLLEGE STATION ISD","05 - 06","M"," "," ","06"
"021901107","EWMX","PEBBLE CREEK EL","N","BRAZOS","021","E","COLLEGE STATION ISD","PK - 04","E"," "," ","06"
"021901105","EWM","ROCK PRAIRIE EL","N","BRAZOS","021","E","COLLEGE STATION ISD","EE - 04","E"," "," ","06"
"021901101"," ","SOUTH KNOLL EL","N","BRAZOS","021","A","COLLEGE STATION ISD","EE - 04","E"," "," ","06"
"021901104","EW","SOUTHWOOD VALLEY EL","N","BRAZOS","021","R","COLLEGE STATION ISD","PK - 04","E"," "," ","06"
"091902001","AUW","COLLINSVILLE H S","N","GRAYSON","091","A","COLLINSVILLE ISD","07 - 12","S"," "," ","10"
"091902101","AEMNY","COLLINSVILLE INTERMEDIATE","N","GRAYSON","091","R","COLLINSVILLE ISD","05 - 06","M"," "," ","10"
"091902102","EWMX","COLLINSVILLE PRIMARY","N","GRAYSON","091","E","COLLINSVILLE ISD","EE - 04","E"," "," ","10"
"229901101","EN","COLMESNEIL EL","N","TYLER","229","R","COLMESNEIL ISD","KG - 05","E"," "," ","05"
"229901001","ADVZ","COLMESNEIL H S","N","TYLER","229","A","COLMESNEIL ISD","08 - 12","S"," "," ","05"
"229901041","ES","COLMESNEIL MIDDLE","N","TYLER","229","R","COLMESNEIL ISD","06 - 08","M"," "," ","05"
"168901001","AX","COLORADO HIGH SCHOOL","N","MITCHELL","168","A","COLORADO ISD","09 - 12","S"," "," ","14"
"168901041","EWS","COLORADO MIDDLE","N","MITCHELL","168","A","COLORADO ISD","06 - 08","M"," "," ","14"
"168901101"," ","HUTCHINSON ELEMENTARY","N","MITCHELL","168","A","COLORADO ISD","03 - 05","E"," "," ","14"
"168901102"," ","KELLEY ELEMENTARY","N","MITCHELL","168","A","COLORADO ISD","EE - 02","E","168901101","HUTCHINSON ELEMENTARY","14"
"168901003"," ","WALLACE ACCELERATED H S","N","MITCHELL","168","1","COLORADO ISD","09 - 12","S"," "," ","14"
"020907107","EY","BARROW EL","N","BRAZORIA","020","A","COLUMBIA-BRAZORIA ISD","EE - 06","E"," "," ","04"
"020907005"," ","BRAZORIA CO J J A E P","N","BRAZORIA","020","X","COLUMBIA-BRAZORIA ISD","09 - 09","S"," "," ","04"
"020907001"," ","COLUMBIA H S","N","BRAZORIA","020","A","COLUMBIA-BRAZORIA ISD","09 - 12","S"," "," ","04"
"020907042","WX","WEST BRAZOS JUNIOR HIGH","N","BRAZORIA","020","R","COLUMBIA-BRAZORIA ISD","07 - 08","M"," "," ","04"
"020907102","Y","WEST COLUMBIA EL","N","BRAZORIA","020","A","COLUMBIA-BRAZORIA ISD","EE - 06","E"," "," ","04"
"020907106","EWM","WILD PEACH EL","N","BRAZORIA","020","E","COLUMBIA-BRAZORIA ISD","KG - 04","E"," "," ","04"
"045902101"," ","COLUMBUS ELEMENTARY SCHOOL","N","COLORADO","045","A","COLUMBUS ISD","EE - 05","E"," "," ","03"
"045902001","UVX","COLUMBUS HIGH SCHOOL","N","COLORADO","045","A","COLUMBUS ISD","09 - 12","S"," "," ","03"
"045902041","S","COLUMBUS JUNIOR HIGH SCHOOL","N","COLORADO","045","A","COLUMBUS ISD","06 - 08","M"," "," ","03"
"046902110","MNY","ARLON R SEAY INTERMEDIATE","N","COMAL","046","E","COMAL ISD","05 - 05","E"," "," ","13"
"046902107","WMX","BILL BROWN ELEMENTARY SCHOOL","N","COMAL","046","E","COMAL ISD","EE - 04","E"," "," ","13"
"046902001","USY","CANYON HIGH SCHOOL","N","COMAL","046","A","COMAL ISD","09 - 12","S"," "," ","13"
"046902042","E","CANYON MIDDLE","N","COMAL","046","A","COMAL ISD","06 - 08","M"," "," ","13"
"046902045","EMZ","CHURCH HILL MIDDLE SCHOOL","N","COMAL","046","R","COMAL ISD","06 - 06","M"," "," ","13"
"046902102","M","COMAL ELEMENTARY SCHOOL","N","COMAL","046","R","COMAL ISD","EE - 05","E"," "," ","13"
"046902104"," ","GOODWIN FRAZIER ELEMENTARY SCHOOL","N","COMAL","046","R","COMAL ISD","EE - 05","E"," "," ","13"
"046902112","WMNX","HOFFMANN LANE ELEMENTARY SCHOOL","N","COMAL","046","R","COMAL ISD","EE - 05","E"," "," ","13"
"046902201"," ","MEMORIAL HIGH SCHOOL","N","COMAL","046","1","COMAL ISD","11 - 12","S"," "," ","13"
"046902111","EWM","MH SPECHT ELEMENTARY SCHOOL","N","COMAL","046","R","COMAL ISD","EE - 04","E"," "," ","13"
"046902105","EM","MOUNTAIN VALLEY SCHOOL","N","COMAL","046","R","COMAL ISD","EE - 06","E"," "," ","13"
"046902101","EWMX","RAHE BULVERDE ELEMENTARY SCHOOL","N","COMAL","046","R","COMAL ISD","EE - 04","E"," "," ","13"
"046902113","EWMNZ","REBECCA CREEK ELEMENTARY SCHOOL","N","COMAL","046","R","COMAL ISD","EE - 06","E"," "," ","13"
"046902002","UY","SMITHSON VALLEY HIGH SCHOOL","N","COMAL","046","A","COMAL ISD","09 - 12","S"," "," ","13"
"046902041","ESX","SMITHSON VALLEY MIDDLE","N","COMAL","046","R","COMAL ISD","06 - 08","M"," "," ","13"
"046902044","EW","SPRING BRANCH MIDDLE","N","COMAL","046","A","COMAL ISD","06 - 08","M"," "," ","13"
"047901003"," ","COMANCHE ACCELERATED LRN CTR","N","COMANCHE","047","1","COMANCHE ISD","07 - 12","S"," "," ","14"
"047901101","W","COMANCHE ELEMENTARY","N","COMANCHE","047","A","COMANCHE ISD","EE - 05","E"," "," ","14"
"047901001","AUV","COMANCHE H S","N","COMANCHE","047","A","COMANCHE ISD","09 - 12","S"," "," ","14"
"047901041","AE","JEFFERIES J H","N","COMANCHE","047","R","COMANCHE ISD","06 - 08","M"," "," ","14"
"130902101"," ","COMFORT EL","N","KENDALL","130","A","COMFORT ISD","EE - 05","E"," "," ","13"
"130902001","U","COMFORT H S","N","KENDALL","130","A","COMFORT ISD","09 - 12","S"," "," ","13"
"130902041","A","COMFORT MIDDLE","N","KENDALL","130","A","COMFORT ISD","06 - 08","M"," "," ","13"
"116903104","X","ALBERT C WILLIAMS EL","N","HUNT","116","A","COMMERCE ISD","03 - 06","E"," "," ","10"
"116903101"," ","COMMERCE EL","N","HUNT","116","A","COMMERCE ISD","EE - 02","E","116903104","ALBERT C WILLIAMS EL","10"
"116903001","U","COMMERCE H S","N","HUNT","116","A","COMMERCE ISD","08 - 12","S"," "," ","10"
"116903043","SZ","COMMERCE MIDDLE","N","HUNT","116","A","COMMERCE ISD","06 - 08","M"," "," ","10"
"043918002"," ","COLLIN CO J J A E P","N","COLLIN","043","X","COMMUNITY ISD","09 - 09","S"," "," ","10"
"043918001","V","COMMUNITY H S","N","COLLIN","043","A","COMMUNITY ISD","09 - 12","S"," "," ","10"
"043918041","EW","COMMUNITY MIDDLE","N","COLLIN","043","A","COMMUNITY ISD","05 - 08","M"," "," ","10"
"043918101","EM","MCCLENDON EL","N","COLLIN","043","R","COMMUNITY ISD","EE - 04","E"," "," ","10"
"112908001","AVE","COMO-PICKTON SCHOOL","N","HOPKINS","112","A","COMO-PICKTON CISD","PK - 12","B"," "," ","08"
"112908200","AUEY","HOLY HIGHWAY PICKTON","N","HOPKINS","112","A","COMO-PICKTON CISD","07 - 12","S"," "," ","08"
"101842001"," ","COMQUEST ACADEMY","Y","HARRIS","101","1","COMQUEST ACADEMY","PK - 12","B"," "," ","04"
"233903001","ADRUVEWS","COMSTOCK SCHOOL","N","VAL VERDE","233","A","COMSTOCK ISD","KG - 12","B"," "," ","15"
"161921004"," ","CHALLENGE ACADEMY","N","MCLENNAN","161","X","CONNALLY ISD","07 - 10","S"," "," ","12"
"161921104"," ","CONNALLY ELEMENTARY SCHOOL","N","MCLENNAN","161","A","CONNALLY ISD","03 - 04","E"," "," ","12"
"161921001","AR","CONNALLY HIGH SCHOOL","N","MCLENNAN","161","A","CONNALLY ISD","09 - 12","S"," "," ","12"
"161921103","AEY","CONNALLY INTERMEDIATE CENTER","N","MCLENNAN","161","A","CONNALLY ISD","05 - 06","M"," "," ","12"
"161921041","S","CONNALLY JUNIOR HIGH","N","MCLENNAN","161","A","CONNALLY ISD","07 - 08","M"," "," ","12"
"161921101"," ","CONNALLY PRIMARY SCHOOL","N","MCLENNAN","161","A","CONNALLY ISD","KG - 02","E","161921104","CONNALLY ELEMENTARY SCHOOL","12"
"161921102"," ","ELM MOTT CENTER","N","MCLENNAN","161","X","CONNALLY ISD","EE - PK","E"," "," ","12"
"161921002"," ","LAKEVIEW ACADEMY","N","MCLENNAN","161","1","CONNALLY ISD","07 - 12","S"," "," ","12"
"170902112","EWMX","A D FORD EL","N","MONTGOMERY","170","E","CONROE ISD","EE - 04","E"," "," ","06"
"170902101","Z","ANDERSON EL","N","MONTGOMERY","170","R","CONROE ISD","EE - 05","E"," "," ","06"
"170902107","X","ARMSTRONG EL","N","MONTGOMERY","170","A","CONROE ISD","EE - 05","E"," "," ","06"
"170902102","M","AUSTIN EL","N","MONTGOMERY","170","R","CONROE ISD","EE - 04","E"," "," ","06"
"170902114","X","B B RICE EL","N","MONTGOMERY","170","R","CONROE ISD","PK - 04","E"," "," ","06"
"170902123","AEWM","BUCKALEW EL","N","MONTGOMERY","170","E","CONROE ISD","KG - 04","E"," "," ","06"
"170902121","AEWMX","BUSH EL","N","MONTGOMERY","170","E","CONROE ISD","EE - 04","E"," "," ","06"
"170902049","ES","C D YORK J H","N","MONTGOMERY","170","A","CONROE ISD","07 - 08","M"," "," ","06"
"170902011","S","CANEY CREEK H S","N","MONTGOMERY","170","A","CONROE ISD","09 - 12","S"," "," ","06"
"170902050","AEMNZ","COLLINS INT","N","MONTGOMERY","170","E","CONROE ISD","05 - 06","M"," "," ","06"
"170902001"," ","CONROE H S","N","MONTGOMERY","170","A","CONROE ISD","09 - 12","S"," "," ","06"
"170902106","Z","CREIGHTON ELEMENTARY","N","MONTGOMERY","170","A","CONROE ISD","EE - 04","E"," "," ","06"
"170902073","EZ","CRYAR INTERMEDIATE","N","MONTGOMERY","170","R","CONROE ISD","05 - 06","M"," "," ","06"
"170902118","EWM","DAVID EL","N","MONTGOMERY","170","E","CONROE ISD","KG - 04","E"," "," ","06"
"170902074","AEWMNY","DERETCHIN EL","N","MONTGOMERY","170","E","CONROE ISD","KG - 06","E"," "," ","06"
"170902069","EMN","DOLLY VOGEL INTERMEDIATE","N","MONTGOMERY","170","R","CONROE ISD","05 - 06","M"," "," ","06"
"170902120","AEWMX","GALATAS EL","N","MONTGOMERY","170","E","CONROE ISD","KG - 04","E"," "," ","06"
"170902119","E","GIESINGER EL","N","MONTGOMERY","170","R","CONROE ISD","EE - 04","E"," "," ","06"
"170902116","EM","GLEN LOCH EL","N","MONTGOMERY","170","E","CONROE ISD","EE - 04","E"," "," ","06"
"170902068","EZ","GRANGERLAND INTERMEDIATE","N","MONTGOMERY","170","A","CONROE ISD","05 - 06","M"," "," ","06"
"170902111","EWMX","HOUSER ELEMENTARY","N","MONTGOMERY","170","E","CONROE ISD","EE - 04","E"," "," ","06"
"170902104","X","HOUSTON EL","N","MONTGOMERY","170","R","CONROE ISD","PK - 04","E"," "," ","06"
"170902201","A","JUVENILE DETENTION CTR","N","MONTGOMERY","170","R","CONROE ISD","06 - 11","B"," "," ","06"
"170902125","EWM","KAUFMAN ELEMENTARY","N","MONTGOMERY","170","E","CONROE ISD","KG - 04","E"," "," ","06"
"170902046","EWS","KNOX JUNIOR HIGH SCHOOL","N","MONTGOMERY","170","R","CONROE ISD","07 - 08","M"," "," ","06"
"170902108","EWMX","LAMAR EL","N","MONTGOMERY","170","R","CONROE ISD","PK - 04","E"," "," ","06"
"170902053","EWS","MCCULLOUGH JUNIOR HIGH SCHOOL","N","MONTGOMERY","170","R","CONROE ISD","07 - 08","M"," "," ","06"
"170902105","EMX","MILAM EL","N","MONTGOMERY","170","R","CONROE ISD","PK - 04","E"," "," ","06"
"170902067","AEMNZ","MITCHELL INT","N","MONTGOMERY","170","E","CONROE ISD","05 - 06","M"," "," ","06"
"170902010"," ","MONTGOMERY COUNTY JJAEP","N","MONTGOMERY","170","X","CONROE ISD","06 - 12","B"," "," ","06"
"170902051"," ","MOORHEAD J H","N","MONTGOMERY","170","A","CONROE ISD","07 - 08","M"," "," ","06"
"170902109","WM","OAK RIDGE EL","N","MONTGOMERY","170","E","CONROE ISD","PK - 04","E"," "," ","06"
"170902005","UVSX","OAK RIDGE H S","N","MONTGOMERY","170","A","CONROE ISD","09 - 12","S"," "," ","06"
"170902007"," ","PATHWAYS","N","MONTGOMERY","170","X","CONROE ISD","02 - 12","B"," "," ","06"
"170902041"," ","PEET J H","N","MONTGOMERY","170","A","CONROE ISD","07 - 08","M"," "," ","06"
"170902122","EWMX","POWELL EL","N","MONTGOMERY","170","E","CONROE ISD","EE - 04","E"," "," ","06"
"170902124","WMZ","REAVES EL","N","MONTGOMERY","170","R","CONROE ISD","PK - 04","E"," "," ","06"
"170902103"," ","RUNYAN EL","N","MONTGOMERY","170","R","CONROE ISD","EE - 04","E"," "," ","06"
"170902117","EWM","SALLY RIDE EL","N","MONTGOMERY","170","E","CONROE ISD","KG - 04","E"," "," ","06"
"170902113","EWMX","SAM HAILEY EL","N","MONTGOMERY","170","E","CONROE ISD","PK - 04","E"," "," ","06"
"170902115","X","SAN JACINTO EL","N","MONTGOMERY","170","R","CONROE ISD","PK - 04","E"," "," ","06"
"170902014","PRUVSY","THE WOODLANDS COLLEGE PARK HS","N","MONTGOMERY","170","A","CONROE ISD","09 - 12","S"," "," ","06"
"170902003","PCUVES","THE WOODLANDS H S","N","MONTGOMERY","170","A","CONROE ISD","09 - 12","S"," "," ","06"
"170902071","EWMNY","TOUGH ELEMENTARY","N","MONTGOMERY","170","E","CONROE ISD","KG - 06","E"," "," ","06"
"170902070"," ","TRAVIS INTERMEDIATE","N","MONTGOMERY","170","A","CONROE ISD","05 - 06","M"," "," ","06"
"170902002"," ","W L HAUKE ALTER ED","N","MONTGOMERY","170","1","CONROE ISD","08 - 12","S"," "," ","06"
"170902043"," ","WASHINGTON JUNIOR HIGH","N","MONTGOMERY","170","A","CONROE ISD","07 - 08","M"," "," ","06"
"170902045","ENY","WILKERSON INT","N","MONTGOMERY","170","R","CONROE ISD","05 - 06","M"," "," ","06"
"147901101"," ","COOLIDGE EL","N","LIMESTONE","147","R","COOLIDGE ISD","PK - 05","E"," "," ","12"
"147901001","UVWX","COOLIDGE H S","N","LIMESTONE","147","R","COOLIDGE ISD","06 - 12","B"," "," ","12"
"060902101","MNZ","COOPER EL","N","DELTA","060","A","COOPER ISD","PK - 05","E"," "," ","08"
"060902001","SY","COOPER H S","N","DELTA","060","A","COOPER ISD","09 - 12","S"," "," ","08"
"060902041","EWSX","COOPER J H","N","DELTA","060","R","COOPER ISD","06 - 08","M"," "," ","08"
"057922103","AEWMN","AUSTIN EL","N","DALLAS","057","R","COPPELL ISD","KG - 05","E"," "," ","10"
"057922001","PCUVS","COPPELL H S","N","DALLAS","057","A","COPPELL ISD","09 - 12","S"," "," ","10"
"057922042","EWMSY","COPPELL MIDDLE EAST","N","DALLAS","057","E","COPPELL ISD","06 - 08","M"," "," ","10"
"057922044","AEWMS","COPPELL MIDDLE NORTH","N","DALLAS","057","E","COPPELL ISD","06 - 08","M"," "," ","10"
"057922043","EWMSZ","COPPELL MIDDLE WEST","N","DALLAS","057","R","COPPELL ISD","06 - 08","M"," "," ","10"
"057922109","AEWMN","COTTONWOOD CREEK EL","N","DALLAS","057","E","COPPELL ISD","KG - 05","E"," "," ","10"
"057922111","AEWMNY","DENTON CREEK EL","N","DALLAS","057","E","COPPELL ISD","KG - 05","E"," "," ","10"
"057922107","AEWMN","LAKESIDE EL","N","DALLAS","057","E","COPPELL ISD","KG - 05","E"," "," ","10"
"057922102","EWMN","LEE EL","N","DALLAS","057","E","COPPELL ISD","EE - 05","E"," "," ","10"
"057922105","EWMN","MOCKINGBIRD EL","N","DALLAS","057","E","COPPELL ISD","KG - 05","E"," "," ","10"
"057922007"," ","P A S S LEARNING CTR","N","DALLAS","057","X","COPPELL ISD","09 - 09","S"," "," ","10"
"057922101","EWMNY","PINKERTON EL","N","DALLAS","057","E","COPPELL ISD","KG - 05","E"," "," ","10"
"057922108","AEWMN","TOWN CENTER EL","N","DALLAS","057","E","COPPELL ISD","EE - 05","E"," "," ","10"
"057922110","AEWMN","VALLEY RANCH EL","N","DALLAS","057","E","COPPELL ISD","EE - 05","E"," "," ","10"
"057922106","EWMN","WILSON EL","N","DALLAS","057","E","COPPELL ISD","PK - 05","E"," "," ","10"
"050910104","EY","C R CLEMENTS INT","N","CORYELL","050","A","COPPERAS COVE ISD","05 - 06","M"," "," ","12"
"050910001"," ","COPPERAS COVE H S","N","CORYELL","050","A","COPPERAS COVE ISD","09 - 12","S"," "," ","12"
"050910041","X","COPPERAS COVE J H","N","CORYELL","050","A","COPPERAS COVE ISD","07 - 08","M"," "," ","12"
"050910005"," ","CROSSROADS HIGH SCHOOL","N","CORYELL","050","1","COPPERAS COVE ISD","10 - 12","S"," "," ","12"
"050910101","X","FAIRVIEW/MISS JEWELL EL","N","CORYELL","050","R","COPPERAS COVE ISD","PK - 04","E"," "," ","12"
"050910102","WX","HETTIE HALSTEAD ELEMENTARY","N","CORYELL","050","R","COPPERAS COVE ISD","EE - 04","E"," "," ","12"
"050910109","EM","HOLLIE PARSONS EL","N","CORYELL","050","R","COPPERAS COVE ISD","PK - 04","E"," "," ","12"
"050910108","EMX","J L WILLIAMS EL","N","CORYELL","050","R","COPPERAS COVE ISD","PK - 04","E"," "," ","12"
"050910107","EMZ","LOVETT LEDGER INT","N","CORYELL","050","A","COPPERAS COVE ISD","05 - 06","M"," "," ","12"
"050910105","EWMX","MAE STEVENS EL","N","CORYELL","050","R","COPPERAS COVE ISD","PK - 04","E"," "," ","12"
"050910106","EWX","MARTIN WALKER EL","N","CORYELL","050","R","COPPERAS COVE ISD","EE - 05","E"," "," ","12"
"050910042","EWSX","S C LEE J H","N","CORYELL","050","R","COPPERAS COVE ISD","07 - 08","M"," "," ","12"
"178904101"," ","ALLEN EL","N","NUECES","178","R","CORPUS CHRISTI ISD","PK - 05","E"," "," ","02"
"178904041","EWS","BAKER MIDDLE","N","NUECES","178","R","CORPUS CHRISTI ISD","06 - 08","M"," "," ","02"
"178904152","WMZ","BARNES EL","N","NUECES","178","A","CORPUS CHRISTI ISD","EE - 05","E"," "," ","02"
